record,error,threshold,label
11621,0.0010076964,0.0006202863,0
11625,0.0212544696,0.0006202863,0
11640,0.0007020040,0.0006202863,0
11648,0.0007493756,0.0006202863,0
11655,0.0006551900,0.0006202863,0
11660,0.0006848907,0.0006202863,0
11667,0.0007493756,0.0006202863,0
11701,0.0006730146,0.0006202863,0
11717,0.0015160065,0.0006202863,0
11725,0.0009867583,0.0006202863,0
11749,0.0007639847,0.0006202863,0
11769,0.0042634551,0.0006202863,0
11771,0.0042634551,0.0006202863,0
11788,0.0010528754,0.0006202863,0
11799,0.0039638522,0.0006202863,0
11810,0.0006231821,0.0006202863,0
11841,0.0006468771,0.0006202863,0
11883,0.0014762238,0.0006202863,0
11904,0.0006826080,0.0006202863,0
11979,0.0015296178,0.0006202863,0
11988,0.0007087673,0.0006202863,0
12010,0.0006845187,0.0006202863,0
12015,0.0006303627,0.0006202863,0
12019,0.0006822901,0.0006202863,0
12025,0.0007016986,0.0006202863,0
12049,0.0006447247,0.0006202863,0
12075,0.0006796542,0.0006202863,0
12109,0.0010498226,0.0006202863,0
12139,0.0006922459,0.0006202863,0
12197,0.0007029722,0.0006202863,0
12207,0.0006591109,0.0006202863,0
12244,0.0007137078,0.0006202863,0
12248,0.0006701780,0.0006202863,0
12259,0.0006798124,0.0006202863,0
12280,0.0006578985,0.0006202863,0
12286,0.0009878519,0.0006202863,0
12297,0.0010867368,0.0006202863,0
12404,0.0006377170,0.0006202863,0
12405,0.0010099550,0.0006202863,0
12413,0.0006547129,0.0006202863,0
12440,0.0006867682,0.0006202863,0
12468,0.0006896307,0.0006202863,0
12493,0.0006880633,0.0006202863,0
12507,0.0014431679,0.0006202863,0
12583,0.0010569299,0.0006202863,0
12642,0.0010544820,0.0006202863,0
12657,0.0006262078,0.0006202863,0
12677,0.0006729064,0.0006202863,0
12692,0.0006962642,0.0006202863,0
12696,0.0010539195,0.0006202863,0
12699,0.0011240489,0.0006202863,0
12754,0.0016280218,0.0006202863,0
12760,0.0006879814,0.0006202863,0
12784,0.0006310828,0.0006202863,0
12890,0.0006640400,0.0006202863,0
12899,0.0012516862,0.0006202863,0
12916,0.0014930675,0.0006202863,0
12917,0.0015568172,0.0006202863,0
12969,0.0021073314,0.0006202863,0
12987,0.0016429533,0.0006202863,0
12995,0.0042634695,0.0006202863,0
12997,0.0042634659,0.0006202863,0
13000,0.0245867942,0.0006202863,0
13005,0.0010467161,0.0006202863,0
13015,0.0006805474,0.0006202863,0
13035,0.0008226168,0.0006202863,0
13060,0.0014240416,0.0006202863,0
13091,0.0006295312,0.0006202863,0
13128,0.0006813419,0.0006202863,0
13137,0.0006704068,0.0006202863,0
13218,0.0042634474,0.0006202863,0
13220,0.0042634479,0.0006202863,0
13224,0.0016590645,0.0006202863,0
13265,0.0010361391,0.0006202863,0
13274,0.0009418708,0.0006202863,0
13301,0.0245842561,0.0006202863,0
13306,0.0015039438,0.0006202863,0
13328,0.0010706485,0.0006202863,0
13335,0.0015422553,0.0006202863,0
13369,0.0008272988,0.0006202863,0
13516,0.0017150005,0.0006202863,0
13538,0.0009331639,0.0006202863,0
13548,0.0039643438,0.0006202863,0
13565,0.0006797001,0.0006202863,0
13598,0.0006443029,0.0006202863,0
13607,0.0010898251,0.0006202863,0
13680,0.0006935242,0.0006202863,0
13727,0.0010029253,0.0006202863,0
13741,0.0009366282,0.0006202863,0
13778,0.0006556231,0.0006202863,0
13800,0.0009754516,0.0006202863,0
13811,0.0014634117,0.0006202863,0
13865,0.0007083545,0.0006202863,0
13870,0.0008308080,0.0006202863,0
13885,0.0007562606,0.0006202863,0
13889,0.0006827090,0.0006202863,0
13892,0.0013456633,0.0006202863,0
13908,0.0015073177,0.0006202863,0
13916,0.0006695596,0.0006202863,0
13919,0.0006766386,0.0006202863,0
13949,0.0010219006,0.0006202863,0
13966,0.0010168473,0.0006202863,0
13979,0.0006316660,0.0006202863,0
13985,0.0014640272,0.0006202863,0
14001,0.0014012125,0.0006202863,0
14027,0.0006936372,0.0006202863,0
14034,0.0013450264,0.0006202863,0
14045,0.0006853899,0.0006202863,0
14059,0.0007196955,0.0006202863,0
14093,0.0007883719,0.0006202863,0
14099,0.0006620097,0.0006202863,0
14120,0.0008623633,0.0006202863,0
14151,0.0009264843,0.0006202863,0
14183,0.0015719545,0.0006202863,0
14189,0.0010255831,0.0006202863,0
14231,0.0009255144,0.0006202863,0
14253,0.0007564191,0.0006202863,0
14255,0.0006549496,0.0006202863,0
14261,0.0010425380,0.0006202863,0
14299,0.0014651255,0.0006202863,0
14312,0.0016691224,0.0006202863,0
14324,0.0006803312,0.0006202863,0
14367,0.0009927796,0.0006202863,0
14368,0.0007465517,0.0006202863,0
14373,0.0006946306,0.0006202863,0
14378,0.0006247689,0.0006202863,0
14405,0.0007237384,0.0006202863,0
14458,0.0007772491,0.0006202863,0
14460,0.0009642563,0.0006202863,0
14535,0.0006596561,0.0006202863,0
14557,0.0009536116,0.0006202863,0
14563,0.0006609121,0.0006202863,0
14621,0.0007276962,0.0006202863,0
14679,0.0014537353,0.0006202863,0
14769,0.0014058564,0.0006202863,0
14797,0.0010366761,0.0006202863,0
14813,0.0010444241,0.0006202863,0
14847,0.0009592921,0.0006202863,0
14871,0.0009280579,0.0006202863,0
14879,0.0013077295,0.0006202863,0
14889,0.0009483400,0.0006202863,0
14909,0.0006871043,0.0006202863,0
14952,0.0029010190,0.0006202863,0
14980,0.0006963300,0.0006202863,0
15060,0.0016432340,0.0006202863,0
15064,0.0009949559,0.0006202863,0
15068,0.0006386332,0.0006202863,0
15077,0.0006386332,0.0006202863,0
15080,0.0006643429,0.0006202863,0
15126,0.0016877362,0.0006202863,0
15128,0.0016877362,0.0006202863,0
15161,0.0009973256,0.0006202863,0
15166,0.0042634576,0.0006202863,0
15169,0.0042634579,0.0006202863,0
15173,0.0194769887,0.0006202863,0
15181,0.0007690389,0.0006202863,0
15185,0.0010179206,0.0006202863,0
15192,0.0015436093,0.0006202863,0
15227,0.0013468450,0.0006202863,0
15231,0.0010867038,0.0006202863,0
15239,0.0007202764,0.0006202863,0
15255,0.0008237280,0.0006202863,0
15267,0.0008076749,0.0006202863,0
15276,0.0016397163,0.0006202863,0
15298,0.0138469611,0.0006202863,0
15300,0.0009719072,0.0006202863,0
15301,0.0011122645,0.0006202863,0
15338,0.0017854728,0.0006202863,0
15369,0.0016752522,0.0006202863,0
15381,0.0010549061,0.0006202863,0
15387,0.0014407856,0.0006202863,0
15393,0.0007182219,0.0006202863,0
15401,0.0013539795,0.0006202863,0
15412,0.0015300571,0.0006202863,0
15425,0.0021415640,0.0006202863,0
15438,0.0042634755,0.0006202863,0
15440,0.0042634783,0.0006202863,0
15449,0.0010225039,0.0006202863,0
15457,0.0016303635,0.0006202863,0
15467,0.0009859637,0.0006202863,0
15473,0.0009860083,0.0006202863,0
15477,0.0015279114,0.0006202863,0
15481,0.0007050627,0.0006202863,0
15487,0.0018357697,0.0006202863,0
15498,0.0009244470,0.0006202863,0
15510,0.0011129856,0.0006202863,0
15522,0.0085586793,0.0006202863,0
15532,0.0085255260,0.0006202863,0
15534,0.0088340259,0.0006202863,0
15535,0.0007082257,0.0006202863,0
15536,0.0087859781,0.0006202863,0
15544,0.0087428578,0.0006202863,0
15551,0.0088847027,0.0006202863,0
15553,0.0089232709,0.0006202863,0
15555,0.0086052609,0.0006202863,0
15557,0.0017851165,0.0006202863,0
15569,0.0012863914,0.0006202863,0
15571,0.0086506778,0.0006202863,0
15578,0.0086981619,0.0006202863,0
15596,0.0015303129,0.0006202863,0
15613,0.0013940510,0.0006202863,0
15629,0.0042634509,0.0006202863,0
15631,0.0042634509,0.0006202863,0
15633,0.0012436616,0.0006202863,0
15645,0.0010300539,0.0006202863,0
15650,0.0006365708,0.0006202863,0
15697,0.0007061561,0.0006202863,0
15796,0.0039693268,0.0006202863,0
15820,0.0010043624,0.0006202863,0
15832,0.0006940996,0.0006202863,0
15838,0.0039641700,0.0006202863,0
15841,0.0006294685,0.0006202863,0
15865,0.0012218941,0.0006202863,0
15878,0.0007947377,0.0006202863,0
15902,0.0009228983,0.0006202863,0
15915,0.0009428058,0.0006202863,0
15923,0.0007344505,0.0006202863,0
15938,0.0011094479,0.0006202863,0
15942,0.0006581522,0.0006202863,0
15966,0.0006275187,0.0006202863,0
15996,0.0016890452,0.0006202863,0
16003,0.0006817137,0.0006202863,0
16020,0.0011447315,0.0006202863,0
16055,0.0006889368,0.0006202863,0
16087,0.0008096915,0.0006202863,0
16124,0.0006942067,0.0006202863,0
16166,0.0007148410,0.0006202863,0
16182,0.0012286641,0.0006202863,0
16197,0.0012487105,0.0006202863,0
16227,0.0010745055,0.0006202863,0
16254,0.0010141258,0.0006202863,0
16262,0.0015163022,0.0006202863,0
16273,0.0006714398,0.0006202863,0
16289,0.0006937910,0.0006202863,0
16292,0.0245841729,0.0006202863,0
16337,0.0012313034,0.0006202863,0
16339,0.0006404617,0.0006202863,0
16344,0.0006729133,0.0006202863,0
16348,0.0015727477,0.0006202863,0
16360,0.0010926981,0.0006202863,0
16403,0.0009225697,0.0006202863,0
16466,0.0065075613,0.0006202863,0
16474,0.0006435942,0.0006202863,0
16507,0.0006346166,0.0006202863,0
16509,0.0006723034,0.0006202863,0
16528,0.0010339900,0.0006202863,0
16544,0.0010313748,0.0006202863,0
16557,0.0006879836,0.0006202863,0
16565,0.0006454497,0.0006202863,0
16588,0.0009620342,0.0006202863,0
16618,0.0016187712,0.0006202863,0
16672,0.0006879836,0.0006202863,0
16772,0.0007293651,0.0006202863,0
16830,0.0006614271,0.0006202863,0
16854,0.0006614271,0.0006202863,0
16879,0.0009329596,0.0006202863,0
16888,0.0006290811,0.0006202863,0
16935,0.0009997151,0.0006202863,0
16945,0.0006868962,0.0006202863,0
16982,0.0007657765,0.0006202863,0
17001,0.0015943239,0.0006202863,0
17023,0.0006968716,0.0006202863,0
17070,0.0009474260,0.0006202863,0
17107,0.0015940622,0.0006202863,0
17109,0.0010071770,0.0006202863,0
17147,0.0006986925,0.0006202863,0
17176,0.0006999325,0.0006202863,0
17228,0.0009529479,0.0006202863,0
17239,0.0007209716,0.0006202863,0
17264,0.0006464044,0.0006202863,0
17271,0.0007894860,0.0006202863,0
17280,0.0007960840,0.0006202863,0
17302,0.0067816937,0.0006202863,0
17308,0.0112286449,0.0006202863,0
17313,0.0006557157,0.0006202863,0
17368,0.0009816027,0.0006202863,0
17399,0.0007098169,0.0006202863,0
17402,0.0006816386,0.0006202863,0
17410,0.0013713462,0.0006202863,0
17450,0.0006654622,0.0006202863,0
17452,0.0010265616,0.0006202863,0
17479,0.0012852928,0.0006202863,0
17529,0.0006882555,0.0006202863,0
17551,0.0006225819,0.0006202863,0
17564,0.0006456817,0.0006202863,0
17600,0.0009210496,0.0006202863,0
17623,0.0015979518,0.0006202863,0
17649,0.0039708194,0.0006202863,0
17715,0.0010296122,0.0006202863,0
17747,0.0006231179,0.0006202863,0
17812,0.0268520939,0.0006202863,0
17839,0.0006319497,0.0006202863,0
17885,0.0006848800,0.0006202863,0
17890,0.0010459406,0.0006202863,0
17922,0.0007857013,0.0006202863,0
17953,0.0007107084,0.0006202863,0
18000,0.0007894453,0.0006202863,0
18023,0.0010513585,0.0006202863,0
18044,0.0042634571,0.0006202863,0
18046,0.0042634563,0.0006202863,0
18071,0.0013398140,0.0006202863,0
18086,0.0007036609,0.0006202863,0
18115,0.0010768736,0.0006202863,0
18118,0.0006676656,0.0006202863,0
18120,0.0007008497,0.0006202863,0
18127,0.0010768736,0.0006202863,0
18137,0.0006753068,0.0006202863,0
18188,0.0007261171,0.0006202863,0
18192,0.0007150840,0.0006202863,0
18227,0.0007004284,0.0006202863,0
18253,0.0010756284,0.0006202863,0
18262,0.0009003012,0.0006202863,0
18331,0.0010418415,0.0006202863,0
18346,0.0262987807,0.0006202863,0
18357,0.0006820687,0.0006202863,0
18406,0.0006780547,0.0006202863,0
18411,0.0006372661,0.0006202863,0
18419,0.0006266570,0.0006202863,0
18423,0.0006931980,0.0006202863,0
18471,0.0010819761,0.0006202863,0
18502,0.0015882414,0.0006202863,0
18550,0.0006837981,0.0006202863,0
18553,0.0006696897,0.0006202863,0
18660,0.0009905022,0.0006202863,0
18667,0.0006886520,0.0006202863,0
18718,0.0039640715,0.0006202863,0
18770,0.0006493798,0.0006202863,0
18825,0.0180409040,0.0006202863,0
18830,0.0007049860,0.0006202863,0
18852,0.0016313821,0.0006202863,0
18914,0.0017028526,0.0006202863,0
18929,0.0009413131,0.0006202863,0
18951,0.0008404721,0.0006202863,0
18971,0.0006672253,0.0006202863,0
19091,0.0009674070,0.0006202863,0
19112,0.0008026526,0.0006202863,0
19247,0.0012012700,0.0006202863,0
19321,0.0009451434,0.0006202863,0
19366,0.0010062207,0.0006202863,0
19412,0.0007961783,0.0006202863,0
19416,0.0039644840,0.0006202863,0
19441,0.0010086249,0.0006202863,0
19478,0.0006639163,0.0006202863,0
19489,0.0007864194,0.0006202863,0
19505,0.0006421831,0.0006202863,0
19516,0.0006609691,0.0006202863,0
19523,0.0009824731,0.0006202863,0
19526,0.0006754536,0.0006202863,0
19528,0.0007481622,0.0006202863,0
19529,0.0006633863,0.0006202863,0
19552,0.0006870865,0.0006202863,0
19568,0.0007638705,0.0006202863,0
19570,0.0011948212,0.0006202863,0
19587,0.0014116912,0.0006202863,0
19625,0.0006323570,0.0006202863,0
19628,0.0014987668,0.0006202863,0
19775,0.0008899512,0.0006202863,0
19776,0.0006531070,0.0006202863,0
19827,0.0042634526,0.0006202863,0
19829,0.0007596727,0.0006202863,0
19830,0.0042634530,0.0006202863,0
19844,0.0042634827,0.0006202863,0
19845,0.0042634587,0.0006202863,0
19925,0.0007073434,0.0006202863,0
19930,0.0138465428,0.0006202863,0
20001,0.0009968106,0.0006202863,0
20154,0.0097680512,0.0006202863,0
20187,0.0010103257,0.0006202863,0
20214,0.0007357448,0.0006202863,0
20227,0.0006852762,0.0006202863,0
20239,0.0008357636,0.0006202863,0
20242,0.0006397264,0.0006202863,0
20247,0.0006476290,0.0006202863,0
20255,0.0006496264,0.0006202863,0
20266,0.0010283509,0.0006202863,0
20272,0.0006212077,0.0006202863,0
20275,0.0006852556,0.0006202863,0
20279,0.0006812967,0.0006202863,0
20296,0.0008192210,0.0006202863,0
20305,0.0010548281,0.0006202863,0
20338,0.0143276263,0.0006202863,0
20364,0.0007112024,0.0006202863,0
20394,0.0006215594,0.0006202863,0
20396,0.0009144340,0.0006202863,0
20412,0.0006886107,0.0006202863,0
20444,0.0006921789,0.0006202863,0
20445,0.0006391943,0.0006202863,0
20461,0.0006396130,0.0006202863,0
20490,0.0006231373,0.0006202863,0
20496,0.0006247782,0.0006202863,0
20502,0.0010202829,0.0006202863,0
20565,0.0006796049,0.0006202863,0
20596,0.0006728373,0.0006202863,0
20608,0.0009750937,0.0006202863,0
20622,0.0009385077,0.0006202863,0
20654,0.0010000933,0.0006202863,0
20723,0.0007113886,0.0006202863,0
20753,0.0006621575,0.0006202863,0
20772,0.0006447924,0.0006202863,0
20780,0.0006328993,0.0006202863,0
20802,0.0010246738,0.0006202863,0
20826,0.0180705627,0.0006202863,0
20833,0.0006938934,0.0006202863,0
20854,0.0007124326,0.0006202863,0
20866,0.0015452189,0.0006202863,0
20891,0.0017873467,0.0006202863,0
20897,0.0006548476,0.0006202863,0
20919,0.0006694724,0.0006202863,0
20925,0.0015513957,0.0006202863,0
20942,0.0017861546,0.0006202863,0
20968,0.0013025011,0.0006202863,0
20986,0.0006944541,0.0006202863,0
21050,0.0010737870,0.0006202863,0
21056,0.0007020135,0.0006202863,0
21080,0.0013450990,0.0006202863,0
21105,0.0006898589,0.0006202863,0
21107,0.0006272573,0.0006202863,0
21120,0.0006425489,0.0006202863,0
21181,0.0006926663,0.0006202863,0
21248,0.0039686884,0.0006202863,0
21254,0.0010397903,0.0006202863,0
21275,0.0011915288,0.0006202863,0
21355,0.0006504574,0.0006202863,0
21361,0.0162713246,0.0006202863,0
21373,0.0006832880,0.0006202863,0
21418,0.0010672370,0.0006202863,0
21427,0.0008371304,0.0006202863,0
21488,0.0042634504,0.0006202863,0
21489,0.0042634498,0.0006202863,0
21533,0.0011912296,0.0006202863,0
21541,0.0006817120,0.0006202863,0
21560,0.0006827066,0.0006202863,0
21660,0.0006512803,0.0006202863,0
21664,0.0015041532,0.0006202863,0
21682,0.0010773221,0.0006202863,0
21720,0.0010717079,0.0006202863,0
21782,0.0006991432,0.0006202863,0
21826,0.0010522112,0.0006202863,0
21882,0.0015587670,0.0006202863,0
21890,0.0006819955,0.0006202863,0
21919,0.0006800723,0.0006202863,0
21920,0.0006315346,0.0006202863,0
21957,0.0010599842,0.0006202863,0
21959,0.0026401179,0.0006202863,0
21992,0.0009542812,0.0006202863,0
22068,0.0010374320,0.0006202863,0
22077,0.0006631861,0.0006202863,0
22114,0.0010520024,0.0006202863,0
22127,0.0016082995,0.0006202863,0
22183,0.0006926865,0.0006202863,0
22187,0.0008504905,0.0006202863,0
22202,0.0009270962,0.0006202863,0
22203,0.0010436701,0.0006202863,0
22209,0.0007720127,0.0006202863,0
22225,0.0006400593,0.0006202863,0
22233,0.0007191350,0.0006202863,0
22284,0.0010440908,0.0006202863,0
22291,0.0010597459,0.0006202863,0
22329,0.0032958017,0.0006202863,0
22330,0.0180723343,0.0006202863,0
22339,0.0034269269,0.0006202863,0
22369,0.0039641493,0.0006202863,0
22386,0.0006793420,0.0006202863,0
22392,0.0015901375,0.0006202863,0
22394,0.0015575047,0.0006202863,0
22406,0.0006617719,0.0006202863,0
22414,0.0007060611,0.0006202863,0
22432,0.0039643063,0.0006202863,0
22464,0.0007015153,0.0006202863,0
22501,0.0024800029,0.0006202863,0
22506,0.0006250172,0.0006202863,0
22520,0.0006841784,0.0006202863,0
22588,0.0006313950,0.0006202863,0
22628,0.0010606147,0.0006202863,0
22629,0.0006960427,0.0006202863,0
22632,0.0007017678,0.0006202863,0
22664,0.0007049381,0.0006202863,0
22684,0.0006851450,0.0006202863,0
22720,0.0007577841,0.0006202863,0
22747,0.0042634599,0.0006202863,0
22752,0.0042634586,0.0006202863,0
22764,0.0010011989,0.0006202863,0
22771,0.0042634582,0.0006202863,0
22773,0.0042634571,0.0006202863,0
22944,0.0009066484,0.0006202863,0
22959,0.0006716933,0.0006202863,0
22976,0.0006366990,0.0006202863,0
23023,0.0016922499,0.0006202863,0
23031,0.0143331707,0.0006202863,0
23067,0.0010537283,0.0006202863,0
23090,0.0006871907,0.0006202863,0
23101,0.0010514401,0.0006202863,0
23107,0.0165132575,0.0006202863,0
23173,0.0006888918,0.0006202863,0
23249,0.0009454631,0.0006202863,0
23323,0.0009500159,0.0006202863,0
23349,0.0010343470,0.0006202863,0
23364,0.0017028526,0.0006202863,0
23460,0.0010361240,0.0006202863,0
23461,0.0009276673,0.0006202863,0
23566,0.0006799465,0.0006202863,0
23604,0.0006910999,0.0006202863,0
23650,0.0009680595,0.0006202863,0
23683,0.0016739571,0.0006202863,0
23696,0.0016694964,0.0006202863,0
23714,0.0009752613,0.0006202863,0
23715,0.0006290470,0.0006202863,0
23761,0.0008089058,0.0006202863,0
23820,0.0009201797,0.0006202863,0
23841,0.0180392965,0.0006202863,0
23854,0.0164161022,0.0006202863,0
23856,0.0008534313,0.0006202863,0
23909,0.0016010129,0.0006202863,0
23919,0.0006900134,0.0006202863,0
23939,0.0009472561,0.0006202863,0
24004,0.0037635612,0.0006202863,0
24047,0.0009818879,0.0006202863,0
24132,0.0013920287,0.0006202863,0
24148,0.0010141512,0.0006202863,0
24180,0.0006899955,0.0006202863,0
24217,0.0007185020,0.0006202863,0
24247,0.0008541809,0.0006202863,0
24280,0.0009540471,0.0006202863,0
24290,0.0007226039,0.0006202863,0
24291,0.0143299902,0.0006202863,0
24320,0.0011891735,0.0006202863,0
24328,0.0008878199,0.0006202863,0
24334,0.0006644770,0.0006202863,0
24350,0.0008692145,0.0006202863,0
24361,0.0007916071,0.0006202863,0
24383,0.0166866943,0.0006202863,0
24394,0.0010773443,0.0006202863,0
24401,0.0011181293,0.0006202863,0
24410,0.0006612886,0.0006202863,0
24449,0.0016514565,0.0006202863,0
24456,0.0010267250,0.0006202863,0
24462,0.0009855143,0.0006202863,0
24500,0.0006889413,0.0006202863,0
24540,0.0009280715,0.0006202863,0
24552,0.0010670526,0.0006202863,0
24558,0.0006656050,0.0006202863,0
24569,0.0007253593,0.0006202863,0
24571,0.0009055325,0.0006202863,0
24628,0.0006781496,0.0006202863,0
24662,0.0218012569,0.0006202863,0
24682,0.0006813492,0.0006202863,0
24689,0.0007253593,0.0006202863,0
24704,0.0016095100,0.0006202863,0
24706,0.0010492063,0.0006202863,0
24750,0.0006734793,0.0006202863,0
24765,0.0009083446,0.0006202863,0
24776,0.0007971187,0.0006202863,0
24779,0.0009582335,0.0006202863,0
24783,0.0039713252,0.0006202863,0
24830,0.0006390685,0.0006202863,0
24844,0.0009102390,0.0006202863,0
24847,0.0010170087,0.0006202863,0
24851,0.0042634787,0.0006202863,0
24852,0.0042634793,0.0006202863,0
24873,0.0006793743,0.0006202863,0
24904,0.0010911327,0.0006202863,0
24926,0.0009092668,0.0006202863,0
24931,0.0008867645,0.0006202863,0
24942,0.0010842521,0.0006202863,0
24980,0.0014664380,0.0006202863,0
25001,0.0009073138,0.0006202863,0
25014,0.0013064132,0.0006202863,0
25104,0.0007027008,0.0006202863,0
25105,0.0007702834,0.0006202863,0
25121,0.0016168912,0.0006202863,0
25165,0.0008910604,0.0006202863,0
25224,0.0009398106,0.0006202863,0
25251,0.0010656465,0.0006202863,0
25280,0.0009074049,0.0006202863,0
25303,0.0010558789,0.0006202863,0
25317,0.0006667969,0.0006202863,0
25366,0.0015290742,0.0006202863,0
25380,0.0010399089,0.0006202863,0
25415,0.0006930655,0.0006202863,0
25425,0.0015883738,0.0006202863,0
25482,0.0009079916,0.0006202863,0
25492,0.0009069602,0.0006202863,0
25506,0.0006665771,0.0006202863,0
25553,0.0009307125,0.0006202863,0
25570,0.0015581177,0.0006202863,0
25571,0.0015162477,0.0006202863,0
25574,0.0010874430,0.0006202863,0
25642,0.0006907283,0.0006202863,0
25709,0.0010588372,0.0006202863,0
25712,0.0015169881,0.0006202863,0
25726,0.0010432504,0.0006202863,0
25732,0.0006842284,0.0006202863,0
25753,0.0006831408,0.0006202863,0
25804,0.0007329532,0.0006202863,0
25815,0.0016480579,0.0006202863,0
25891,0.0006700136,0.0006202863,0
25920,0.0010626496,0.0006202863,0
25977,0.0066007243,0.0006202863,0
26002,0.0016019159,0.0006202863,0
26005,0.0009265710,0.0006202863,0
26045,0.0052609351,0.0006202863,0
26052,0.0006792002,0.0006202863,0
26057,0.0052609351,0.0006202863,0
26112,0.0162656867,0.0006202863,0
26137,0.0010540580,0.0006202863,0
