record,error,threshold,predicted,label,status
533,0.0001882111,0.0006202863,0,0,NORMAL
534,0.0028612652,0.0006202863,1,0,ANOMALY
535,0.0002572957,0.0006202863,0,0,NORMAL
536,0.0043200266,0.0006202863,1,0,ANOMALY
537,0.0002574035,0.0006202863,0,0,NORMAL
538,0.0001533670,0.0006202863,0,0,NORMAL
539,0.0002571156,0.0006202863,0,0,NORMAL
540,0.0001523351,0.0006202863,0,0,NORMAL
541,0.0001623225,0.0006202863,0,0,NORMAL
542,0.0001374734,0.0006202863,0,0,NORMAL
543,0.0005983272,0.0006202863,0,0,NORMAL
544,0.0001375617,0.0006202863,0,0,NORMAL
545,0.0061889260,0.0006202863,1,0,ANOMALY
546,0.0002775323,0.0006202863,0,0,NORMAL
547,0.0022390321,0.0006202863,1,0,ANOMALY
548,0.0002210407,0.0006202863,0,0,NORMAL
549,0.0058547140,0.0006202863,1,0,ANOMALY
550,0.0038973819,0.0006202863,1,0,ANOMALY
551,0.0032518072,0.0006202863,1,0,ANOMALY
552,0.0001713064,0.0006202863,0,0,NORMAL
553,0.0001573592,0.0006202863,0,0,NORMAL
554,0.0048814889,0.0006202863,1,0,ANOMALY
555,0.0001929198,0.0006202863,0,0,NORMAL
556,0.0214784203,0.0006202863,1,0,ANOMALY
557,0.0001694615,0.0006202863,0,0,NORMAL
558,0.0001932731,0.0006202863,0,0,NORMAL
559,0.0006712756,0.0006202863,1,0,ANOMALY
560,0.0001842197,0.0006202863,0,0,NORMAL
561,0.0001582985,0.0006202863,0,0,NORMAL
562,0.0001584361,0.0006202863,0,0,NORMAL
563,0.0026116110,0.0006202863,1,0,ANOMALY
564,0.0001638473,0.0006202863,0,0,NORMAL
565,0.0003235091,0.0006202863,0,0,NORMAL
566,0.0001536282,0.0006202863,0,0,NORMAL
567,0.0001847579,0.0006202863,0,0,NORMAL
568,0.0001332569,0.0006202863,0,0,NORMAL
569,0.0002204929,0.0006202863,0,0,NORMAL
570,0.0002138476,0.0006202863,0,0,NORMAL
571,0.0002066622,0.0006202863,0,0,NORMAL
572,0.0002859768,0.0006202863,0,0,NORMAL
573,0.0001776176,0.0006202863,0,0,NORMAL
574,0.0002556184,0.0006202863,0,0,NORMAL
575,0.0001717566,0.0006202863,0,0,NORMAL
576,0.0001710245,0.0006202863,0,0,NORMAL
577,0.0002249550,0.0006202863,0,0,NORMAL
578,0.0001858207,0.0006202863,0,0,NORMAL
579,0.0001934661,0.0006202863,0,0,NORMAL
580,0.0002601524,0.0006202863,0,0,NORMAL
581,0.0001686569,0.0006202863,0,0,NORMAL
582,0.0001457373,0.0006202863,0,0,NORMAL
583,0.0001730627,0.0006202863,0,0,NORMAL
584,0.0002942866,0.0006202863,0,0,NORMAL
585,0.0001656794,0.0006202863,0,0,NORMAL
586,0.0005560337,0.0006202863,0,0,NORMAL
587,0.0001713714,0.0006202863,0,0,NORMAL
588,0.0001681206,0.0006202863,0,0,NORMAL
589,0.0002660931,0.0006202863,0,0,NORMAL
590,0.0002036092,0.0006202863,0,0,NORMAL
591,0.0002077527,0.0006202863,0,0,NORMAL
592,0.0001625471,0.0006202863,0,0,NORMAL
593,0.0002116069,0.0006202863,0,0,NORMAL
594,0.0002594952,0.0006202863,0,0,NORMAL
595,0.0001728650,0.0006202863,0,0,NORMAL
596,0.0003067532,0.0006202863,0,0,NORMAL
597,0.0001545992,0.0006202863,0,0,NORMAL
598,0.0002232057,0.0006202863,0,0,NORMAL
599,0.0006788279,0.0006202863,1,0,ANOMALY
600,0.0001826681,0.0006202863,0,0,NORMAL
601,0.0002599929,0.0006202863,0,0,NORMAL
602,0.0037344259,0.0006202863,1,0,ANOMALY
603,0.0001594314,0.0006202863,0,0,NORMAL
604,0.0001318295,0.0006202863,0,0,NORMAL
605,0.0020874466,0.0006202863,1,0,ANOMALY
606,0.0001716807,0.0006202863,0,0,NORMAL
607,0.0001987749,0.0006202863,0,0,NORMAL
608,0.0020328684,0.0006202863,1,0,ANOMALY
609,0.0001787861,0.0006202863,0,0,NORMAL
610,0.0009306850,0.0006202863,1,0,ANOMALY
611,0.0001653326,0.0006202863,0,0,NORMAL
612,0.0002104221,0.0006202863,0,0,NORMAL
613,0.0004433774,0.0006202863,0,0,NORMAL
614,0.0001661497,0.0006202863,0,0,NORMAL
615,0.0001970093,0.0006202863,0,0,NORMAL
616,0.0001586150,0.0006202863,0,0,NORMAL
617,0.0002330691,0.0006202863,0,0,NORMAL
618,0.0001440202,0.0006202863,0,0,NORMAL
619,0.0004063797,0.0006202863,0,0,NORMAL
620,0.0001454362,0.0006202863,0,0,NORMAL
621,0.0001485954,0.0006202863,0,0,NORMAL
622,0.0023138408,0.0006202863,1,0,ANOMALY
623,0.0001879777,0.0006202863,0,0,NORMAL
624,0.0001576723,0.0006202863,0,0,NORMAL
625,0.0054397505,0.0006202863,1,0,ANOMALY
626,0.0001601362,0.0006202863,0,0,NORMAL
627,0.0001255374,0.0006202863,0,0,NORMAL
628,0.0001954318,0.0006202863,0,0,NORMAL
629,0.0001236806,0.0006202863,0,0,NORMAL
630,0.0001594667,0.0006202863,0,0,NORMAL
631,0.0001848237,0.0006202863,0,0,NORMAL
632,0.0001784618,0.0006202863,0,0,NORMAL
633,0.0001966917,0.0006202863,0,0,NORMAL
634,0.0001988921,0.0006202863,0,0,NORMAL
635,0.0001582547,0.0006202863,0,0,NORMAL
636,0.0001868840,0.0006202863,0,0,NORMAL
637,0.0001266117,0.0006202863,0,0,NORMAL
638,0.0001735285,0.0006202863,0,0,NORMAL
639,0.0001650209,0.0006202863,0,0,NORMAL
640,0.0002184222,0.0006202863,0,0,NORMAL
641,0.0002125587,0.0006202863,0,0,NORMAL
642,0.0001834209,0.0006202863,0,0,NORMAL
643,0.0001531522,0.0006202863,0,0,NORMAL
644,0.0001487899,0.0006202863,0,0,NORMAL
645,0.0002003578,0.0006202863,0,0,NORMAL
646,0.0001470315,0.0006202863,0,0,NORMAL
647,0.0002356040,0.0006202863,0,0,NORMAL
648,0.0001377692,0.0006202863,0,0,NORMAL
649,0.0002583727,0.0006202863,0,0,NORMAL
650,0.0002232547,0.0006202863,0,0,NORMAL
651,0.0002055965,0.0006202863,0,0,NORMAL
652,0.0001751198,0.0006202863,0,0,NORMAL
653,0.0189034244,0.0006202863,1,0,ANOMALY
654,0.0001838156,0.0006202863,0,0,NORMAL
655,0.0001302696,0.0006202863,0,0,NORMAL
656,0.0001838443,0.0006202863,0,0,NORMAL
657,0.0001693160,0.0006202863,0,0,NORMAL
658,0.0002655387,0.0006202863,0,0,NORMAL
659,0.0001798149,0.0006202863,0,0,NORMAL
660,0.0019510025,0.0006202863,1,0,ANOMALY
661,0.0001729604,0.0006202863,0,0,NORMAL
662,0.0001725067,0.0006202863,0,0,NORMAL
663,0.0001661308,0.0006202863,0,0,NORMAL
664,0.0001979309,0.0006202863,0,0,NORMAL
665,0.0004137822,0.0006202863,0,0,NORMAL
666,0.0001838644,0.0006202863,0,0,NORMAL
667,0.0001454111,0.0006202863,0,0,NORMAL
668,0.0002602677,0.0006202863,0,0,NORMAL
669,0.0001461719,0.0006202863,0,0,NORMAL
670,0.0008950796,0.0006202863,1,0,ANOMALY
671,0.0001853738,0.0006202863,0,0,NORMAL
672,0.0002010019,0.0006202863,0,0,NORMAL
673,0.0002004229,0.0006202863,0,0,NORMAL
674,0.0058402214,0.0006202863,1,0,ANOMALY
675,0.0001952223,0.0006202863,0,0,NORMAL
676,0.0001847442,0.0006202863,0,0,NORMAL
677,0.0029938014,0.0006202863,1,0,ANOMALY
678,0.0001753566,0.0006202863,0,0,NORMAL
679,0.0001879087,0.0006202863,0,0,NORMAL
680,0.0127978818,0.0006202863,1,0,ANOMALY
681,0.0002010586,0.0006202863,0,0,NORMAL
682,0.0084659153,0.0006202863,1,0,ANOMALY
683,0.0001629717,0.0006202863,0,0,NORMAL
684,0.0001239207,0.0006202863,0,0,NORMAL
685,0.0002055453,0.0006202863,0,0,NORMAL
686,0.0002191894,0.0006202863,0,0,NORMAL
687,0.0001367520,0.0006202863,0,0,NORMAL
688,0.0002066959,0.0006202863,0,0,NORMAL
689,0.0022122434,0.0006202863,1,0,ANOMALY
690,0.0001913888,0.0006202863,0,0,NORMAL
691,0.0002210163,0.0006202863,0,0,NORMAL
692,0.0002662646,0.0006202863,0,0,NORMAL
693,0.0001470581,0.0006202863,0,0,NORMAL
694,0.0002210125,0.0006202863,0,0,NORMAL
695,0.0001459537,0.0006202863,0,0,NORMAL
696,0.0001658122,0.0006202863,0,0,NORMAL
697,0.0001627353,0.0006202863,0,0,NORMAL
698,0.0001541038,0.0006202863,0,0,NORMAL
699,0.0001973906,0.0006202863,0,0,NORMAL
700,0.0001986243,0.0006202863,0,0,NORMAL
701,0.0001632581,0.0006202863,0,0,NORMAL
702,0.0002002843,0.0006202863,0,0,NORMAL
703,0.0001988617,0.0006202863,0,0,NORMAL
704,0.0002051313,0.0006202863,0,0,NORMAL
705,0.0001855720,0.0006202863,0,0,NORMAL
706,0.0001827985,0.0006202863,0,0,NORMAL
707,0.0001609976,0.0006202863,0,0,NORMAL
708,0.0002581856,0.0006202863,0,0,NORMAL
709,0.0001801554,0.0006202863,0,0,NORMAL
710,0.0001664470,0.0006202863,0,0,NORMAL
711,0.0001815075,0.0006202863,0,0,NORMAL
712,0.0008380082,0.0006202863,1,0,ANOMALY
713,0.0001741318,0.0006202863,0,0,NORMAL
714,0.0001713064,0.0006202863,0,0,NORMAL
715,0.0001597279,0.0006202863,0,0,NORMAL
716,0.0047636545,0.0006202863,1,0,ANOMALY
717,0.0001838156,0.0006202863,0,0,NORMAL
718,0.0021474943,0.0006202863,1,0,ANOMALY
719,0.0002471134,0.0006202863,0,0,NORMAL
720,0.0009865865,0.0006202863,1,0,ANOMALY
721,0.0002115988,0.0006202863,0,0,NORMAL
722,0.0002412296,0.0006202863,0,0,NORMAL
723,0.0002320451,0.0006202863,0,0,NORMAL
724,0.0001881787,0.0006202863,0,0,NORMAL
725,0.0002217918,0.0006202863,0,0,NORMAL
726,0.0002314578,0.0006202863,0,0,NORMAL
727,0.0002193210,0.0006202863,0,0,NORMAL
728,0.0002384161,0.0006202863,0,0,NORMAL
729,0.0001891172,0.0006202863,0,0,NORMAL
730,0.0001780026,0.0006202863,0,0,NORMAL
731,0.0001280480,0.0006202863,0,0,NORMAL
732,0.0002092259,0.0006202863,0,0,NORMAL
733,0.0002236849,0.0006202863,0,0,NORMAL
734,0.0005328866,0.0006202863,0,0,NORMAL
735,0.0026424403,0.0006202863,1,0,ANOMALY
736,0.0003896696,0.0006202863,0,0,NORMAL
737,0.0015627322,0.0006202863,1,0,ANOMALY
738,0.0002585175,0.0006202863,0,0,NORMAL
739,0.0009631886,0.0006202863,1,0,ANOMALY
740,0.0002120501,0.0006202863,0,0,NORMAL
741,0.0002856426,0.0006202863,0,0,NORMAL
742,0.0002284031,0.0006202863,0,0,NORMAL
743,0.0014248194,0.0006202863,1,0,ANOMALY
744,0.0002444818,0.0006202863,0,0,NORMAL
745,0.0002097973,0.0006202863,0,0,NORMAL
746,0.0042634537,0.0006202863,1,0,ANOMALY
747,0.0002217750,0.0006202863,0,0,NORMAL
748,0.0042634692,0.0006202863,1,0,ANOMALY
749,0.0002153479,0.0006202863,0,0,NORMAL
750,0.0002250313,0.0006202863,0,0,NORMAL
751,0.0002298206,0.0006202863,0,0,NORMAL
752,0.0002333998,0.0006202863,0,0,NORMAL
753,0.0002604312,0.0006202863,0,0,NORMAL
754,0.0001703183,0.0006202863,0,0,NORMAL
755,0.0002666497,0.0006202863,0,0,NORMAL
756,0.0002403835,0.0006202863,0,0,NORMAL
757,0.0002449436,0.0006202863,0,0,NORMAL
758,0.0002163295,0.0006202863,0,0,NORMAL
759,0.0002381188,0.0006202863,0,0,NORMAL
760,0.0002448560,0.0006202863,0,0,NORMAL
761,0.0001239241,0.0006202863,0,0,NORMAL
762,0.0002195462,0.0006202863,0,0,NORMAL
763,0.0009787113,0.0006202863,1,0,ANOMALY
764,0.0002229967,0.0006202863,0,0,NORMAL
765,0.0006265025,0.0006202863,1,0,ANOMALY
766,0.0002219258,0.0006202863,0,0,NORMAL
767,0.0002352082,0.0006202863,0,0,NORMAL
768,0.0037737895,0.0006202863,1,0,ANOMALY
769,0.0024037255,0.0006202863,1,0,ANOMALY
770,0.0002517189,0.0006202863,0,0,NORMAL
771,0.0045402314,0.0006202863,1,0,ANOMALY
772,0.0002203655,0.0006202863,0,0,NORMAL
773,0.0001105718,0.0006202863,0,0,NORMAL
774,0.0021880361,0.0006202863,1,0,ANOMALY
775,0.0002415736,0.0006202863,0,0,NORMAL
776,0.0002618404,0.0006202863,0,0,NORMAL
777,0.0002214547,0.0006202863,0,0,NORMAL
778,0.0002653420,0.0006202863,0,0,NORMAL
779,0.0002221810,0.0006202863,0,0,NORMAL
780,0.0002514672,0.0006202863,0,0,NORMAL
781,0.0002361810,0.0006202863,0,0,NORMAL
782,0.0002109737,0.0006202863,0,0,NORMAL
783,0.0004989138,0.0006202863,0,0,NORMAL
784,0.0002409981,0.0006202863,0,0,NORMAL
785,0.0001532176,0.0006202863,0,0,NORMAL
786,0.0002469894,0.0006202863,0,0,NORMAL
787,0.0002199550,0.0006202863,0,0,NORMAL
788,0.0001509203,0.0006202863,0,0,NORMAL
789,0.0002169605,0.0006202863,0,0,NORMAL
790,0.0002465412,0.0006202863,0,0,NORMAL
791,0.0002614991,0.0006202863,0,0,NORMAL
792,0.0002245238,0.0006202863,0,0,NORMAL
793,0.0002359358,0.0006202863,0,0,NORMAL
794,0.0005229863,0.0006202863,0,0,NORMAL
795,0.0002174932,0.0006202863,0,0,NORMAL
796,0.0001621055,0.0006202863,0,0,NORMAL
797,0.0137585228,0.0006202863,1,0,ANOMALY
798,0.0002414704,0.0006202863,0,0,NORMAL
799,0.0002276191,0.0006202863,0,0,NORMAL
800,0.0001968631,0.0006202863,0,0,NORMAL
801,0.0002351645,0.0006202863,0,0,NORMAL
802,0.0002052104,0.0006202863,0,0,NORMAL
803,0.0001097585,0.0006202863,0,0,NORMAL
804,0.0001779078,0.0006202863,0,0,NORMAL
805,0.0002517189,0.0006202863,0,0,NORMAL
806,0.0002171634,0.0006202863,0,0,NORMAL
807,0.0002256487,0.0006202863,0,0,NORMAL
808,0.0002003926,0.0006202863,0,0,NORMAL
809,0.0001482092,0.0006202863,0,0,NORMAL
810,0.0002368271,0.0006202863,0,0,NORMAL
811,0.0001987796,0.0006202863,0,0,NORMAL
812,0.0002258946,0.0006202863,0,0,NORMAL
813,0.0002263261,0.0006202863,0,0,NORMAL
814,0.0001859949,0.0006202863,0,0,NORMAL
815,0.0002205528,0.0006202863,0,0,NORMAL
816,0.0002199102,0.0006202863,0,0,NORMAL
817,0.0002225712,0.0006202863,0,0,NORMAL
818,0.0002418695,0.0006202863,0,0,NORMAL
819,0.0001581750,0.0006202863,0,0,NORMAL
820,0.0002277862,0.0006202863,0,0,NORMAL
821,0.0002364071,0.0006202863,0,0,NORMAL
822,0.0002385858,0.0006202863,0,0,NORMAL
823,0.0002521698,0.0006202863,0,0,NORMAL
824,0.0002249478,0.0006202863,0,0,NORMAL
825,0.0001892816,0.0006202863,0,0,NORMAL
826,0.0002217890,0.0006202863,0,0,NORMAL
827,0.0002255137,0.0006202863,0,0,NORMAL
828,0.0002176495,0.0006202863,0,0,NORMAL
829,0.0002266187,0.0006202863,0,0,NORMAL
830,0.0002221515,0.0006202863,0,0,NORMAL
831,0.0001959907,0.0006202863,0,0,NORMAL
832,0.0001699529,0.0006202863,0,0,NORMAL
833,0.0002070883,0.0006202863,0,0,NORMAL
834,0.0002299136,0.0006202863,0,0,NORMAL
835,0.0001676347,0.0006202863,0,0,NORMAL
836,0.0002332400,0.0006202863,0,0,NORMAL
837,0.0002306015,0.0006202863,0,0,NORMAL
838,0.0002247089,0.0006202863,0,0,NORMAL
839,0.0002386451,0.0006202863,0,0,NORMAL
840,0.0002374191,0.0006202863,0,0,NORMAL
841,0.0002301773,0.0006202863,0,0,NORMAL
842,0.0001913052,0.0006202863,0,0,NORMAL
843,0.0002257957,0.0006202863,0,0,NORMAL
844,0.0002209923,0.0006202863,0,0,NORMAL
845,0.0019221607,0.0006202863,1,0,ANOMALY
846,0.0002015800,0.0006202863,0,0,NORMAL
847,0.0002422996,0.0006202863,0,0,NORMAL
848,0.0089962795,0.0006202863,1,0,ANOMALY
849,0.0001518943,0.0006202863,0,0,NORMAL
850,0.0002034822,0.0006202863,0,0,NORMAL
851,0.0002166470,0.0006202863,0,0,NORMAL
852,0.0001741856,0.0006202863,0,0,NORMAL
853,0.0002342971,0.0006202863,0,0,NORMAL
854,0.0001557468,0.0006202863,0,0,NORMAL
855,0.0002417250,0.0006202863,0,0,NORMAL
856,0.0001734914,0.0006202863,0,0,NORMAL
857,0.0031576608,0.0006202863,1,0,ANOMALY
858,0.0005529221,0.0006202863,0,0,NORMAL
859,0.0001917325,0.0006202863,0,0,NORMAL
860,0.0002859730,0.0006202863,0,0,NORMAL
861,0.0001755063,0.0006202863,0,0,NORMAL
862,0.0002038129,0.0006202863,0,0,NORMAL
863,0.0392884567,0.0006202863,1,0,ANOMALY
864,0.0002055132,0.0006202863,0,0,NORMAL
865,0.0002225623,0.0006202863,0,0,NORMAL
866,0.0002024444,0.0006202863,0,0,NORMAL
867,0.0002171960,0.0006202863,0,0,NORMAL
868,0.0001896918,0.0006202863,0,0,NORMAL
869,0.0026296695,0.0006202863,1,0,ANOMALY
870,0.0002032683,0.0006202863,0,0,NORMAL
871,0.0002320755,0.0006202863,0,0,NORMAL
872,0.0001071577,0.0006202863,0,0,NORMAL
873,0.0002377764,0.0006202863,0,0,NORMAL
874,0.0002284834,0.0006202863,0,0,NORMAL
875,0.0005898451,0.0006202863,0,0,NORMAL
876,0.0002002631,0.0006202863,0,0,NORMAL
877,0.0002627011,0.0006202863,0,0,NORMAL
878,0.0002421707,0.0006202863,0,0,NORMAL
879,0.0002230885,0.0006202863,0,0,NORMAL
880,0.0001820954,0.0006202863,0,0,NORMAL
881,0.0002291630,0.0006202863,0,0,NORMAL
882,0.0001967848,0.0006202863,0,0,NORMAL
883,0.0002182938,0.0006202863,0,0,NORMAL
884,0.0002317175,0.0006202863,0,0,NORMAL
885,0.0003629281,0.0006202863,0,0,NORMAL
886,0.0002331966,0.0006202863,0,0,NORMAL
887,0.0002075710,0.0006202863,0,0,NORMAL
888,0.0002289184,0.0006202863,0,0,NORMAL
889,0.0003061278,0.0006202863,0,0,NORMAL
890,0.0001485451,0.0006202863,0,0,NORMAL
891,0.0002522025,0.0006202863,0,0,NORMAL
892,0.0004426164,0.0006202863,0,0,NORMAL
893,0.0001740728,0.0006202863,0,0,NORMAL
894,0.0001868271,0.0006202863,0,0,NORMAL
895,0.0002550488,0.0006202863,0,0,NORMAL
896,0.0002366119,0.0006202863,0,0,NORMAL
897,0.0020630626,0.0006202863,1,0,ANOMALY
898,0.0002061238,0.0006202863,0,0,NORMAL
899,0.0049833311,0.0006202863,1,0,ANOMALY
900,0.0386728390,0.0006202863,1,0,ANOMALY
901,0.0001776937,0.0006202863,0,0,NORMAL
902,0.0002134663,0.0006202863,0,0,NORMAL
903,0.0001681488,0.0006202863,0,0,NORMAL
904,0.0001990053,0.0006202863,0,0,NORMAL
905,0.0001890634,0.0006202863,0,0,NORMAL
906,0.0003342087,0.0006202863,0,0,NORMAL
907,0.0001921361,0.0006202863,0,0,NORMAL
908,0.0001798476,0.0006202863,0,0,NORMAL
909,0.0002393688,0.0006202863,0,0,NORMAL
910,0.0001877832,0.0006202863,0,0,NORMAL
911,0.0001673931,0.0006202863,0,0,NORMAL
912,0.0004536718,0.0006202863,0,0,NORMAL
913,0.0002442207,0.0006202863,0,0,NORMAL
914,0.0001768870,0.0006202863,0,0,NORMAL
915,0.0001816841,0.0006202863,0,0,NORMAL
916,0.0002141344,0.0006202863,0,0,NORMAL
917,0.0002069251,0.0006202863,0,0,NORMAL
918,0.0002302911,0.0006202863,0,0,NORMAL
919,0.0002133025,0.0006202863,0,0,NORMAL
920,0.0002144845,0.0006202863,0,0,NORMAL
921,0.0002116514,0.0006202863,0,0,NORMAL
922,0.0002186347,0.0006202863,0,0,NORMAL
923,0.0001665799,0.0006202863,0,0,NORMAL
924,0.0002115640,0.0006202863,0,0,NORMAL
925,0.0002220391,0.0006202863,0,0,NORMAL
926,0.0002068327,0.0006202863,0,0,NORMAL
927,0.0002274293,0.0006202863,0,0,NORMAL
928,0.0002029468,0.0006202863,0,0,NORMAL
929,0.0002359162,0.0006202863,0,0,NORMAL
930,0.0001250912,0.0006202863,0,0,NORMAL
931,0.0002424701,0.0006202863,0,0,NORMAL
932,0.0001846511,0.0006202863,0,0,NORMAL
933,0.0002364592,0.0006202863,0,0,NORMAL
934,0.0001681853,0.0006202863,0,0,NORMAL
935,0.0002103913,0.0006202863,0,0,NORMAL
936,0.0002373291,0.0006202863,0,0,NORMAL
937,0.0002116705,0.0006202863,0,0,NORMAL
938,0.0000216401,0.0006202863,0,0,NORMAL
939,0.0000216401,0.0006202863,0,0,NORMAL
940,0.0002603425,0.0006202863,0,0,NORMAL
941,0.0001913940,0.0006202863,0,0,NORMAL
942,0.0003239207,0.0006202863,0,0,NORMAL
943,0.0002668588,0.0006202863,0,0,NORMAL
944,0.0001920369,0.0006202863,0,0,NORMAL
945,0.0001988708,0.0006202863,0,0,NORMAL
946,0.0002461998,0.0006202863,0,0,NORMAL
947,0.0003017270,0.0006202863,0,0,NORMAL
948,0.0001820962,0.0006202863,0,0,NORMAL
949,0.0002939880,0.0006202863,0,0,NORMAL
950,0.0002947288,0.0006202863,0,0,NORMAL
951,0.0002225611,0.0006202863,0,0,NORMAL
952,0.0002116214,0.0006202863,0,0,NORMAL
953,0.0001963634,0.0006202863,0,0,NORMAL
954,0.0002437244,0.0006202863,0,0,NORMAL
955,0.0002602253,0.0006202863,0,0,NORMAL
956,0.0003621234,0.0006202863,0,0,NORMAL
957,0.0001492878,0.0006202863,0,0,NORMAL
958,0.0001281038,0.0006202863,0,0,NORMAL
959,0.0001647437,0.0006202863,0,0,NORMAL
960,0.0002651586,0.0006202863,0,0,NORMAL
961,0.0001520226,0.0006202863,0,0,NORMAL
962,0.0001965138,0.0006202863,0,0,NORMAL
963,0.0002740673,0.0006202863,0,0,NORMAL
964,0.0002261626,0.0006202863,0,0,NORMAL
965,0.0005730630,0.0006202863,0,0,NORMAL
966,0.0002671328,0.0006202863,0,0,NORMAL
967,0.0014258732,0.0006202863,1,0,ANOMALY
968,0.0009156416,0.0006202863,1,0,ANOMALY
969,0.0002925365,0.0006202863,0,0,NORMAL
970,0.0002359976,0.0006202863,0,0,NORMAL
971,0.0002492984,0.0006202863,0,0,NORMAL
972,0.0003235603,0.0006202863,0,0,NORMAL
973,0.0001355814,0.0006202863,0,0,NORMAL
974,0.0001987249,0.0006202863,0,0,NORMAL
975,0.0002761239,0.0006202863,0,0,NORMAL
976,0.0002657439,0.0006202863,0,0,NORMAL
977,0.0002009468,0.0006202863,0,0,NORMAL
978,0.0002930150,0.0006202863,0,0,NORMAL
979,0.0002115012,0.0006202863,0,0,NORMAL
980,0.0002701460,0.0006202863,0,0,NORMAL
981,0.0002588757,0.0006202863,0,0,NORMAL
982,0.0002760432,0.0006202863,0,0,NORMAL
983,0.0002543250,0.0006202863,0,0,NORMAL
984,0.0002990534,0.0006202863,0,0,NORMAL
985,0.0001239342,0.0006202863,0,0,NORMAL
986,0.0006317208,0.0006202863,1,0,ANOMALY
987,0.0002651331,0.0006202863,0,0,NORMAL
988,0.0001946293,0.0006202863,0,0,NORMAL
989,0.0001857821,0.0006202863,0,0,NORMAL
990,0.0059335313,0.0006202863,1,0,ANOMALY
991,0.0002821345,0.0006202863,0,0,NORMAL
992,0.0002893425,0.0006202863,0,0,NORMAL
993,0.0002997355,0.0006202863,0,0,NORMAL
994,0.0001280810,0.0006202863,0,0,NORMAL
995,0.0002822809,0.0006202863,0,0,NORMAL
996,0.0002061849,0.0006202863,0,0,NORMAL
997,0.0001788466,0.0006202863,0,0,NORMAL
998,0.0002073981,0.0006202863,0,0,NORMAL
999,0.0001497056,0.0006202863,0,0,NORMAL
1000,0.0001666184,0.0006202863,0,0,NORMAL
1001,0.0001695830,0.0006202863,0,0,NORMAL
1002,0.0001783311,0.0006202863,0,0,NORMAL
1003,0.0002594823,0.0006202863,0,0,NORMAL
1004,0.0002496182,0.0006202863,0,0,NORMAL
1005,0.0001380787,0.0006202863,0,0,NORMAL
1006,0.0002716293,0.0006202863,0,0,NORMAL
1007,0.0002476829,0.0006202863,0,0,NORMAL
1008,0.0001102834,0.0006202863,0,0,NORMAL
1009,0.0002254158,0.0006202863,0,0,NORMAL
1010,0.0002648126,0.0006202863,0,0,NORMAL
1011,0.0001587863,0.0006202863,0,0,NORMAL
1012,0.0002652060,0.0006202863,0,0,NORMAL
1013,0.0002814401,0.0006202863,0,0,NORMAL
1014,0.0001982311,0.0006202863,0,0,NORMAL
1015,0.0002552260,0.0006202863,0,0,NORMAL
1016,0.0002920365,0.0006202863,0,0,NORMAL
1017,0.0001990243,0.0006202863,0,0,NORMAL
1018,0.0002195201,0.0006202863,0,0,NORMAL
1019,0.0002809883,0.0006202863,0,0,NORMAL
1020,0.0001852724,0.0006202863,0,0,NORMAL
1021,0.0002860518,0.0006202863,0,0,NORMAL
1022,0.0002842607,0.0006202863,0,0,NORMAL
1023,0.0002057158,0.0006202863,0,0,NORMAL
1024,0.0002259318,0.0006202863,0,0,NORMAL
1025,0.0002931709,0.0006202863,0,0,NORMAL
1026,0.0002657848,0.0006202863,0,0,NORMAL
1027,0.0002066759,0.0006202863,0,0,NORMAL
1028,0.0002774383,0.0006202863,0,0,NORMAL
1029,0.0001736235,0.0006202863,0,0,NORMAL
1030,0.0002501478,0.0006202863,0,0,NORMAL
1031,0.0002665018,0.0006202863,0,0,NORMAL
1032,0.0002416209,0.0006202863,0,0,NORMAL
1033,0.0002400773,0.0006202863,0,0,NORMAL
1034,0.0002679956,0.0006202863,0,0,NORMAL
1035,0.0002772406,0.0006202863,0,0,NORMAL
1036,0.0002354143,0.0006202863,0,0,NORMAL
1037,0.0002263750,0.0006202863,0,0,NORMAL
1038,0.0002872226,0.0006202863,0,0,NORMAL
1039,0.0002051764,0.0006202863,0,0,NORMAL
1040,0.0002201022,0.0006202863,0,0,NORMAL
1041,0.0001999772,0.0006202863,0,0,NORMAL
1042,0.0002983798,0.0006202863,0,0,NORMAL
1043,0.0001237907,0.0006202863,0,0,NORMAL
1044,0.0002678932,0.0006202863,0,0,NORMAL
1045,0.0001894177,0.0006202863,0,0,NORMAL
1046,0.0001930672,0.0006202863,0,0,NORMAL
1047,0.0001966037,0.0006202863,0,0,NORMAL
1048,0.0001973264,0.0006202863,0,0,NORMAL
1049,0.0001056615,0.0006202863,0,0,NORMAL
1050,0.0033097042,0.0006202863,1,0,ANOMALY
1051,0.0001754226,0.0006202863,0,0,NORMAL
1052,0.0001218206,0.0006202863,0,0,NORMAL
1053,0.0002754325,0.0006202863,0,0,NORMAL
1054,0.0002480368,0.0006202863,0,0,NORMAL
1055,0.0002170681,0.0006202863,0,0,NORMAL
1056,0.0002214165,0.0006202863,0,0,NORMAL
1057,0.0002225674,0.0006202863,0,0,NORMAL
1058,0.0002458545,0.0006202863,0,0,NORMAL
1059,0.0002042036,0.0006202863,0,0,NORMAL
1060,0.0002395088,0.0006202863,0,0,NORMAL
1061,0.0002259992,0.0006202863,0,0,NORMAL
1062,0.0001985963,0.0006202863,0,0,NORMAL
1063,0.0002201293,0.0006202863,0,0,NORMAL
1064,0.0001122896,0.0006202863,0,0,NORMAL
1065,0.0001956113,0.0006202863,0,0,NORMAL
